"","x"
"3300","FBgn0037566"
"3301","FBgn0037567"
"3302","FBgn0260939"
"3303","FBgn0037569"
"3304","FBgn0037573"
"3305","FBgn0037574"
"3306","FBgn0003129"
"3307","FBgn0037578"
"3308","FBgn0037580"
"3309","FBgn0261108"
"3310","FBgn0020249"
"3311","FBgn0037584"
"3312","FBgn0037592"
"3313","FBgn0051454"
"3314","FBgn0051259"
"3315","FBgn0051453"
"3316","FBgn0051450"
"3317","FBgn0037601"
"3318","FBgn0024326"
"3319","FBgn0037602"
"3320","FBgn0037603"
"3321","FBgn0000447"
"3322","FBgn0086679"
"3323","FBgn0037606"
"3324","FBgn0037607"
"3325","FBgn0037608"
"3326","FBgn0037609"
"3327","FBgn0037610"
"3328","FBgn0037611"
"3329","FBgn0001180"
"3330","FBgn0037612"
"3331","FBgn0037613"
"3332","FBgn0037622"
"3333","FBgn0037623"
"3334","FBgn0037624"
"3335","FBgn0037627"
"3336","FBgn0037632"
"3337","FBgn0037637"
"3338","FBgn0037643"
"3339","FBgn0037644"
"3340","FBgn0037646"
"3341","FBgn0037647"
"3342","FBgn0037652"
"3343","FBgn0026380"
"3344","FBgn0015014"
"3345","FBgn0002932"
"3346","FBgn0037659"
"3347","FBgn0037660"
"3348","FBgn0037661"
"3349","FBgn0003165"
"3350","FBgn0000412"
"3351","FBgn0260935"
"3352","FBgn0010803"
"3353","FBgn0261241"
"3354","FBgn0053936"
"3355","FBgn0037684"
"3356","FBgn0083953"
"3357","FBgn0037686"
"3358","FBgn0037688"
"3359","FBgn0037689"
"3360","FBgn0003889"
"3361","FBgn0037690"
"3362","FBgn0011740"
"3363","FBgn0261552"
"3364","FBgn0037696"
"3365","FBgn0037697"
"3366","FBgn0037698"
"3367","FBgn0014380"
"3368","FBgn0037700"
"3369","FBgn0260010"
"3370","FBgn0003205"
"3371","FBgn0037702"
"3372","FBgn0014023"
"3373","FBgn0000244"
"3374","FBgn0037708"
"3375","FBgn0037709"
"3376","FBgn0024833"
"3377","FBgn0027950"
"3378","FBgn0261049"
"3379","FBgn0037714"
"3380","FBgn0037715"
"3381","FBgn0027338"
"3382","FBgn0037716"
"3383","FBgn0037717"
"3384","FBgn0037718"
"3385","FBgn0037721"
"3386","FBgn0005585"
"3387","FBgn0037728"
"3388","FBgn0037730"
"3389","FBgn0069242"
"3390","FBgn0260463"
"3391","FBgn0053105"
"3392","FBgn0051352"
"3393","FBgn0016792"
"3394","FBgn0002431"
"3395","FBgn0262477"
"3396","FBgn0037737"
"3397","FBgn0005777"
"3398","FBgn0037742"
"3399","FBgn0037743"
"3400","FBgn0037744"
"3401","FBgn0028401"
"3402","FBgn0037747"
"3403","FBgn0024330"
"3404","FBgn0261599"
"3405","FBgn0037754"
"3406","FBgn0037756"
"3407","FBgn0037758"
"3408","FBgn0037759"
"3409","FBgn0037773"
"3410","FBgn0037780"
"3411","FBgn0041105"
"3412","FBgn0037788"
"3413","FBgn0037789"
"3414","FBgn0001321"
"3415","FBgn0004889"
"3416","FBgn0086359"
"3417","FBgn0037796"
"3418","FBgn0004575"
"3419","FBgn0037798"
"3420","FBgn0037801"
"3421","FBgn0037802"
"3422","FBgn0040078"
"3423","FBgn0037809"
"3424","FBgn0020379"
"3425","FBgn0024957"
"3426","FBgn0037815"
"3427","FBgn0037816"
"3428","FBgn0037817"
"3429","FBgn0001235"
"3430","FBgn0037818"
"3431","FBgn0037819"
"3432","FBgn0020385"
"3433","FBgn0051390"
"3434","FBgn0010421"
"3435","FBgn0261380"
"3436","FBgn0037834"
"3437","FBgn0017577"
"3438","FBgn0037835"
"3439","FBgn0037838"
"3440","FBgn0037841"
"3441","FBgn0037842"
"3442","FBgn0037843"
"3443","FBgn0037845"
"3444","FBgn0037846"
"3445","FBgn0037847"
"3446","FBgn0037848"
"3447","FBgn0011768"
"3448","FBgn0037853"
"3449","FBgn0037856"
"3450","FBgn0037857"
"3451","FBgn0037860"
"3452","FBgn0040256"
"3453","FBgn0040251"
"3454","FBgn0040257"
"3455","FBgn0040259"
"3456","FBgn0040253"
"3457","FBgn0040255"
"3458","FBgn0026314"
"3459","FBgn0026315"
"3460","FBgn0040250"
"3461","FBgn0040252"
"3462","FBgn0037873"
"3463","FBgn0037874"
"3464","FBgn0086472"
"3465","FBgn0037878"
"3466","FBgn0020910"
"3467","FBgn0037880"
"3468","FBgn0037881"
"3469","FBgn0037882"
"3470","FBgn0037883"
"3471","FBgn0037884"
"3472","FBgn0037891"
"3473","FBgn0004595"
"3474","FBgn0026064"
"3475","FBgn0026063"
"3476","FBgn0037892"
"3477","FBgn0037893"
"3478","FBgn0011774"
"3479","FBgn0037895"
"3480","FBgn0037898"
"3481","FBgn0037899"
"3482","FBgn0037900"
"3483","FBgn0037908"
"3484","FBgn0053512"
"3485","FBgn0037911"
"3486","FBgn0037912"
"3487","FBgn0037913"
"3488","FBgn0037915"
"3489","FBgn0037916"
"3490","FBgn0037917"
"3491","FBgn0262081"
"3492","FBgn0037926"
"3493","FBgn0259227"
"3494","FBgn0037930"
"3495","FBgn0011290"
"3496","FBgn0037938"
"3497","FBgn0037939"
"3498","FBgn0037942"
"3499","FBgn0002906"
"3500","FBgn0037943"
"3501","FBgn0017581"
"3502","FBgn0025802"
"3503","FBgn0051116"
"3504","FBgn0019624"
"3505","FBgn0037955"
"3506","FBgn0037956"
"3507","FBgn0037958"
"3508","FBgn0051368"
"3509","FBgn0037962"
"3510","FBgn0037963"
"3511","FBgn0037964"
"3512","FBgn0051211"
"3513","FBgn0260741"
"3514","FBgn0000147"
"3515","FBgn0260743"
"3516","FBgn0037970"
"3517","FBgn0260744"
"3518","FBgn0037972"
"3519","FBgn0037973"
"3520","FBgn0037974"
"3521","FBgn0037975"
"3522","FBgn0260746"
"3523","FBgn0037978"
"3524","FBgn0051358"
"3525","FBgn0037986"
"3526","FBgn0037987"
"3527","FBgn0037988"
"3528","FBgn0037989"
"3529","FBgn0051361"
"3530","FBgn0037993"
"3531","FBgn0037994"
"3532","FBgn0037996"
"3533","FBgn0038005"
"3534","FBgn0038006"
"3535","FBgn0038007"
"3536","FBgn0038008"
"3537","FBgn0038009"
"3538","FBgn0038011"
"3539","FBgn0038013"
"3540","FBgn0038018"
"3541","FBgn0085431"
"3542","FBgn0053098"
"3543","FBgn0038032"
"3544","FBgn0038033"
"3545","FBgn0038037"
"3546","FBgn0038038"
"3547","FBgn0038039"
"3548","FBgn0000455"
"3549","FBgn0038042"
"3550","FBgn0038046"
"3551","FBgn0086134"
"3552","FBgn0029512"
"3553","FBgn0038049"
"3554","FBgn0038053"
"3555","FBgn0038057"
"3556","FBgn0038058"
"3557","FBgn0005671"
"3558","FBgn0038065"
"3559","FBgn0042207"
"3560","FBgn0038067"
"3561","FBgn0038068"
"3562","FBgn0038069"
"3563","FBgn0038070"
"3564","FBgn0038072"
"3565","FBgn0038076"
"3566","FBgn0011745"
"3567","FBgn0016693"
"3568","FBgn0002905"
"3569","FBgn0038090"
"3570","FBgn0040493"
"3571","FBgn0038098"
"3572","FBgn0038106"
"3573","FBgn0038110"
"3574","FBgn0020496"
"3575","FBgn0038111"
"3576","FBgn0003308"
"3577","FBgn0038115"
"3578","FBgn0260962"
"3579","FBgn0038118"
"3580","FBgn0085337"
"3581","FBgn0038125"
"3582","FBgn0038126"
"3583","FBgn0000024"
"3584","FBgn0038129"
"3585","FBgn0038134"
"3586","FBgn0038139"
"3587","FBgn0038140"
"3588","FBgn0027610"
"3589","FBgn0023495"
"3590","FBgn0044511"
"3591","FBgn0038145"
"3592","FBgn0038146"
"3593","FBgn0038149"
"3594","FBgn0053977"
"3595","FBgn0004049"
"3596","FBgn0086897"
"3597","FBgn0015778"
"3598","FBgn0010258"
"3599","FBgn0004237"
"3600","FBgn0004587"
"3601","FBgn0038165"
"3602","FBgn0038166"
"3603","FBgn0038168"
"3604","FBgn0038167"
"3605","FBgn0024555"
"3606","FBgn0038170"
"3607","FBgn0002937"
"3608","FBgn0040077"
"3609","FBgn0038175"
"3610","FBgn0260464"
"3611","FBgn0038183"
"3612","FBgn0013998"
"3613","FBgn0051495"
"3614","FBgn0008646"
"3615","FBgn0000576"
"3616","FBgn0015270"
"3617","FBgn0038194"
"3618","FBgn0038196"
"3619","FBgn0038197"
"3620","FBgn0038198"
"3621","FBgn0038200"
"3622","FBgn0038201"
"3623","FBgn0020510"
"3624","FBgn0038206"
"3625","FBgn0010340"
"3626","FBgn0011582"
"3627","FBgn0027083"
"3628","FBgn0038220"
"3629","FBgn0038221"
"3630","FBgn0004855"
"3631","FBgn0051321"
"3632","FBgn0011474"
"3633","FBgn0086901"
"3634","FBgn0038234"
"3635","FBgn0038235"
"3636","FBgn0038236"
"3637","FBgn0003169"
"3638","FBgn0038247"
"3639","FBgn0025808"
"3640","FBgn0051314"
"3641","FBgn0038256"
"3642","FBgn0011217"
"3643","FBgn0038269"
"3644","FBgn0067628"
"3645","FBgn0067629"
"3646","FBgn0038271"
"3647","FBgn0004597"
"3648","FBgn0038272"
"3649","FBgn0038274"
"3650","FBgn0038275"
"3651","FBgn0262514"
"3652","FBgn0038277"
"3653","FBgn0028662"
"3654","FBgn0038280"
"3655","FBgn0038281"
"3656","FBgn0038282"
"3657","FBgn0038285"
"3658","FBgn0261859"
"3659","FBgn0038293"
"3660","FBgn0038295"
"3661","FBgn0260659"
"3662","FBgn0028984"
"3663","FBgn0038299"
"3664","FBgn0038300"
"3665","FBgn0038302"
"3666","FBgn0038303"
"3667","FBgn0038304"
"3668","FBgn0051155"
"3669","FBgn0015610"
"3670","FBgn0038307"
"3671","FBgn0045035"
"3672","FBgn0001219"
"3673","FBgn0038309"
"3674","FBgn0259823"
"3675","FBgn0014879"
"3676","FBgn0016691"
"3677","FBgn0038312"
"3678","FBgn0000283"
"3679","FBgn0038313"
"3680","FBgn0004117"
"3681","FBgn0038318"
"3682","FBgn0038319"
"3683","FBgn0038320"
"3684","FBgn0038321"
"3685","FBgn0021750"
"3686","FBgn0019925"
"3687","FBgn0051301"
"3688","FBgn0038323"
"3689","FBgn0038324"
"3690","FBgn0038325"
"3691","FBgn0038326"
"3692","FBgn0026634"
"3693","FBgn0038330"
"3694","FBgn0038332"
"3695","FBgn0038331"
"3696","FBgn0262483"
"3697","FBgn0038344"
"3698","FBgn0038355"
"3699","FBgn0038358"
"3700","FBgn0026616"
"3701","FBgn0038366"
"3702","FBgn0038369"
"3703","FBgn0017567"
"3704","FBgn0051150"
"3705","FBgn0038376"
"3706","FBgn0051183"
"3707","FBgn0038381"
"3708","FBgn0038387"
"3709","FBgn0013334"
"3710","FBgn0038390"
"3711","FBgn0002783"
"3712","FBgn0022787"
"3713","FBgn0024222"
"3714","FBgn0027948"
"3715","FBgn0038397"
"3716","FBgn0010379"
"3717","FBgn0038400"
"3718","FBgn0038401"
"3719","FBgn0063649"
"3720","FBgn0038404"
"3721","FBgn0024491"
"3722","FBgn0086370"
"3723","FBgn0010438"
"3724","FBgn0040237"
"3725","FBgn0020407"
"3726","FBgn0261286"
"3727","FBgn0250823"
"3728","FBgn0038412"
"3729","FBgn0040271"
"3730","FBgn0027095"
"3731","FBgn0038421"
"3732","FBgn0003513"
"3733","FBgn0038424"
"3734","FBgn0038426"
"3735","FBgn0038427"
"3736","FBgn0038428"
"3737","FBgn0038429"
"3738","FBgn0044826"
"3739","FBgn0038432"
"3740","FBgn0027053"
"3741","FBgn0038435"
"3742","FBgn0038436"
"3743","FBgn0004087"
"3744","FBgn0038437"
"3745","FBgn0038438"
"3746","FBgn0038446"
"3747","FBgn0020907"
"3748","FBgn0038449"
"3749","FBgn0038450"
"3750","FBgn0038451"
"3751","FBgn0015520"
"3752","FBgn0038454"
"3753","FBgn0015019"
"3754","FBgn0000015"
"3755","FBgn0038458"
"3756","FBgn0038461"
"3757","FBgn0038462"
"3758","FBgn0038463"
"3759","FBgn0038464"
"3760","FBgn0038466"
"3761","FBgn0038467"
"3762","FBgn0038471"
"3763","FBgn0028470"
"3764","FBgn0038473"
"3765","FBgn0038474"
"3766","FBgn0086736"
"3767","FBgn0014141"
"3768","FBgn0038486"
"3769","FBgn0038488"
"3770","FBgn0259784"
"3771","FBgn0038491"
"3772","FBgn0051262"
"3773","FBgn0038499"
"3774","FBgn0028992"
"3775","FBgn0038504"
"3776","FBgn0010926"
"3777","FBgn0025571"
"3778","FBgn0038519"
"3779","FBgn0038524"
"3780","FBgn0038528"
"3781","FBgn0038535"
"3782","FBgn0051249"
"3783","FBgn0038539"
"3784","FBgn0016650"
"3785","FBgn0262562"
"3786","FBgn0038552"
"3787","FBgn0261649"
"3788","FBgn0053547"
"3789","FBgn0000477"
"3790","FBgn0038564"
"3791","FBgn0038565"
"3792","FBgn0038569"
"3793","FBgn0022943"
"3794","FBgn0042693"
"3795","FBgn0261532"
"3796","FBgn0038578"
"3797","FBgn0011481"
"3798","FBgn0028499"
"3799","FBgn0038585"
"3800","FBgn0262559"
"3801","FBgn0038588"
"3802","FBgn0038590"
"3803","FBgn0053520"
"3804","FBgn0260241"
"3805","FBgn0038593"
"3806","FBgn0026250"
"3807","FBgn0038597"
"3808","FBgn0010877"
"3809","FBgn0024432"
"3810","FBgn0038603"
"3811","FBgn0038609"
"3812","FBgn0004618"
"3813","FBgn0038613"
"3814","FBgn0028670"
"3815","FBgn0038617"
"3816","FBgn0038619"
"3817","FBgn0038621"
"3818","FBgn0038626"
"3819","FBgn0023083"
"3820","FBgn0038627"
"3821","FBgn0038630"
"3822","FBgn0051224"
"3823","FBgn0027841"
"3824","FBgn0261065"
"3825","FBgn0044871"
"3826","FBgn0051229"
"3827","FBgn0038640"
"3828","FBgn0038641"
"3829","FBgn0024329"
"3830","FBgn0038649"
"3831","FBgn0038651"
"3832","FBgn0038652"
"3833","FBgn0038659"
"3834","FBgn0038662"
"3835","FBgn0261262"
"3836","FBgn0038666"
"3837","FBgn0261792"
"3838","FBgn0038672"
"3839","FBgn0260779"
"3840","FBgn0015781"
"3841","FBgn0027784"
"3842","FBgn0038675"
"3843","FBgn0038678"
"3844","FBgn0016120"
"3845","FBgn0038680"
"3846","FBgn0038681"
"3847","FBgn0261285"
"3848","FBgn0038683"
"3849","FBgn0259704"
"3850","FBgn0010768"
"3851","FBgn0038686"
"3852","FBgn0051475"
"3853","FBgn0262468"
"3854","FBgn0051244"
"3855","FBgn0051221"
"3856","FBgn0038708"
"3857","FBgn0026753"
"3858","FBgn0038722"
"3859","FBgn0038723"
"3860","FBgn0051216"
"3861","FBgn0024963"
"3862","FBgn0038730"
"3863","FBgn0038731"
"3864","FBgn0038732"
"3865","FBgn0038733"
"3866","FBgn0038734"
"3867","FBgn0038735"
"3868","FBgn0261984"
"3869","FBgn0038737"
"3870","FBgn0038739"
"3871","FBgn0038745"
"3872","FBgn0038746"
"3873","FBgn0038747"
"3874","FBgn0038751"
"3875","FBgn0038755"
"3876","FBgn0051213"
"3877","FBgn0038763"
"3878","FBgn0243511"
"3879","FBgn0064119"
"3880","FBgn0260466"
"3881","FBgn0038771"
"3882","FBgn0038772"
"3883","FBgn0038773"
"3884","FBgn0038775"
"3885","FBgn0262582"
"3886","FBgn0261550"
"3887","FBgn0038795"
"3888","FBgn0038796"
"3889","FBgn0038799"
"3890","FBgn0016917"
"3891","FBgn0067783"
"3892","FBgn0038805"
"3893","FBgn0038806"
"3894","FBgn0023212"
"3895","FBgn0038808"
"3896","FBgn0038809"
"3897","FBgn0014029"
"3898","FBgn0038810"
"3899","FBgn0038811"
"3900","FBgn0038814"
"3901","FBgn0015279"
"3902","FBgn0038816"
"3903","FBgn0038818"
"3904","FBgn0259222"
"3905","FBgn0017557"
"3906","FBgn0038827"
"3907","FBgn0038829"
"3908","FBgn0019936"
"3909","FBgn0038830"
"3910","FBgn0027493"
"3911","FBgn0051223"
"3912","FBgn0053094"
"3913","FBgn0038832"
"3914","FBgn0038834"
"3915","FBgn0051191"
"3916","FBgn0002921"
"3917","FBgn0013995"
"3918","FBgn0026056"
"3919","FBgn0011672"
"3920","FBgn0000083"
"3921","FBgn0003257"
"3922","FBgn0038851"
"3923","FBgn0038852"
"3924","FBgn0038853"
"3925","FBgn0038855"
"3926","FBgn0038856"
"3927","FBgn0028468"
"3928","FBgn0015790"
"3929","FBgn0010770"
"3930","FBgn0023423"
"3931","FBgn0038858"
"3932","FBgn0038861"
"3933","FBgn0250820"
"3934","FBgn0025803"
"3935","FBgn0260004"
"3936","FBgn0038868"
"3937","FBgn0038870"
"3938","FBgn0038871"
"3939","FBgn0038874"
"3940","FBgn0016700"
"3941","FBgn0043012"
"3942","FBgn0038876"
"3943","FBgn0038877"
"3944","FBgn0038880"
"3945","FBgn0038881"
"3946","FBgn0004110"
"3947","FBgn0038886"
"3948","FBgn0038890"
"3949","FBgn0038893"
"3950","FBgn0259113"
"3951","FBgn0038897"
"3952","FBgn0051343"
"3953","FBgn0051233"
"3954","FBgn0027575"
"3955","FBgn0038903"
"3956","FBgn0260940"
"3957","FBgn0051431"
"3958","FBgn0038912"
"3959","FBgn0053092"
"3960","FBgn0038915"
"3961","FBgn0038916"
"3962","FBgn0038917"
"3963","FBgn0038918"
"3964","FBgn0038919"
"3965","FBgn0013948"
"3966","FBgn0038922"
"3967","FBgn0019960"
"3968","FBgn0038923"
"3969","FBgn0038925"
"3970","FBgn0019957"
"3971","FBgn0038927"
"3972","FBgn0025140"
"3973","FBgn0017397"
"3974","FBgn0259736"
"3975","FBgn0038934"
"3976","FBgn0038947"
"3977","FBgn0038948"
"3978","FBgn0038950"
"3979","FBgn0038951"
"3980","FBgn0038953"
"3981","FBgn0038956"
"3982","FBgn0038961"
"3983","FBgn0261279"
"3984","FBgn0038968"
"3985","FBgn0028688"
"3986","FBgn0024832"
"3987","FBgn0038974"
"3988","FBgn0038975"
"3989","FBgn0038976"
"3990","FBgn0003676"
"3991","FBgn0038978"
"3992","FBgn0038979"
"3993","FBgn0038984"
"3994","FBgn0028837"
"3995","FBgn0024558"
"3996","FBgn0014949"
"3997","FBgn0038989"
"3998","FBgn0051158"
"3999","FBgn0051156"
"4000","FBgn0051159"
"4001","FBgn0038996"
"4002","FBgn0039000"
"4003","FBgn0046114"
"4004","FBgn0039004"
"4005","FBgn0039006"
"4006","FBgn0039010"
"4007","FBgn0024958"
"4008","FBgn0039014"
"4009","FBgn0039020"
"4010","FBgn0039025"
"4011","FBgn0051052"
"4012","FBgn0039040"
"4013","FBgn0039043"
"4014","FBgn0039045"
"4015","FBgn0039054"
"4016","FBgn0039049"
"4017","FBgn0039050"
"4018","FBgn0039051"
"4019","FBgn0039052"
"4020","FBgn0039053"
"4021","FBgn0039056"
"4022","FBgn0004395"
"4023","FBgn0039058"
"4024","FBgn0039061"
"4025","FBgn0011596"
"4026","FBgn0039066"
"4027","FBgn0039068"
"4028","FBgn0004882"
"4029","FBgn0025781"
"4030","FBgn0039071"
"4031","FBgn0020756"
"4032","FBgn0024509"
"4033","FBgn0002622"
"4034","FBgn0262009"
"4035","FBgn0262010"
"4036","FBgn0039075"
"4037","FBgn0039081"
"4038","FBgn0039085"
"4039","FBgn0039086"
"4040","FBgn0039087"
"4041","FBgn0039094"
"4042","FBgn0051145"
"4043","FBgn0039098"
"4044","FBgn0039099"
"4045","FBgn0040227"
"4046","FBgn0043005"
"4047","FBgn0051148"
"4048","FBgn0051413"
"4049","FBgn0051414"
"4050","FBgn0002922"
"4051","FBgn0039109"
"4052","FBgn0001205"
"4053","FBgn0028691"
"4054","FBgn0039110"
"4055","FBgn0028684"
"4056","FBgn0039111"
"4057","FBgn0039112"
"4058","FBgn0039113"
"4059","FBgn0039115"
"4060","FBgn0039116"
"4061","FBgn0039117"
"4062","FBgn0039120"
"4063","FBgn0015513"
"4064","FBgn0260634"
"4065","FBgn0085384"
"4066","FBgn0025574"
"4067","FBgn0013347"
"4068","FBgn0039125"
"4069","FBgn0039126"
"4070","FBgn0039127"
"4071","FBgn0015282"
"4072","FBgn0039129"
"4073","FBgn0001098"
"4074","FBgn0039131"
"4075","FBgn0039132"
"4076","FBgn0051140"
"4077","FBgn0039136"
"4078","FBgn0039137"
"4079","FBgn0053108"
"4080","FBgn0051184"
"4081","FBgn0020647"
"4082","FBgn0039140"
"4083","FBgn0005649"
"4084","FBgn0043455"
"4085","FBgn0010709"
"4086","FBgn0026576"
"4087","FBgn0040283"
"4088","FBgn0053100"
"4089","FBgn0013343"
"4090","FBgn0039147"
"4091","FBgn0039150"
"4092","FBgn0039152"
"4093","FBgn0039153"
"4094","FBgn0027103"
"4095","FBgn0039154"
"4096","FBgn0039155"
"4097","FBgn0051133"
"4098","FBgn0046322"
"4099","FBgn0015765"
"4100","FBgn0039156"
"4101","FBgn0039159"
"4102","FBgn0026598"
"4103","FBgn0039160"
"4104","FBgn0029503"
"4105","FBgn0039163"
"4106","FBgn0039164"
"4107","FBgn0039165"
"4108","FBgn0011725"
"4109","FBgn0039172"
"4110","FBgn0043884"
"4111","FBgn0039175"
"4112","FBgn0011225"
"4113","FBgn0039179"
"4114","FBgn0259685"
"4115","FBgn0028471"
"4116","FBgn0039182"
"4117","FBgn0039183"
"4118","FBgn0039186"
"4119","FBgn0039187"
"4120","FBgn0039188"
"4121","FBgn0039189"
"4122","FBgn0000036"
"4123","FBgn0004118"
"4124","FBgn0039204"
"4125","FBgn0039205"
"4126","FBgn0039208"
"4127","FBgn0039210"
"4128","FBgn0039212"
"4129","FBgn0039213"
"4130","FBgn0046685"
"4131","FBgn0000139"
"4132","FBgn0039215"
"4133","FBgn0051126"
"4134","FBgn0039217"
"4135","FBgn0039218"
"4136","FBgn0039219"
"4137","FBgn0000140"
"4138","FBgn0039223"
"4139","FBgn0039225"
"4140","FBgn0039227"
"4141","FBgn0027539"
"4142","FBgn0027617"
"4143","FBgn0045980"
"4144","FBgn0051118"
"4145","FBgn0051357"
"4146","FBgn0039233"
"4147","FBgn0039234"
"4148","FBgn0051119"
"4149","FBgn0013949"
"4150","FBgn0015625"
"4151","FBgn0039240"
"4152","FBgn0043799"
"4153","FBgn0039241"
"4154","FBgn0051121"
"4155","FBgn0051120"
"4156","FBgn0039249"
"4157","FBgn0039251"
"4158","FBgn0039252"
"4159","FBgn0020626"
"4160","FBgn0039255"
"4161","FBgn0039258"
"4162","FBgn0039259"
"4163","FBgn0015240"
"4164","FBgn0051115"
"4165","FBgn0045866"
"4166","FBgn0259178"
"4167","FBgn0039265"
"4168","FBgn0085378"
"4169","FBgn0039269"
"4170","FBgn0039270"
"4171","FBgn0011336"
"4172","FBgn0039271"
"4173","FBgn0039274"
"4174","FBgn0004897"
"4175","FBgn0004898"
"4176","FBgn0053096"
"4177","FBgn0046214"
"4178","FBgn0260229"
"4179","FBgn0259152"
"4180","FBgn0039282"
"4181","FBgn0039291"
"4182","FBgn0039293"
"4183","FBgn0039294"
"4184","FBgn0039300"
"4185","FBgn0039302"
"4186","FBgn0039303"
"4187","FBgn0039305"
"4188","FBgn0027090"
"4189","FBgn0039306"
"4190","FBgn0004509"
"4191","FBgn0039331"
"4192","FBgn0039338"
"4193","FBgn0039339"
"4194","FBgn0040212"
"4195","FBgn0011666"
"4196","FBgn0039348"
"4197","FBgn0039347"
"4198","FBgn0039349"
"4199","FBgn0261986"
"4200","FBgn0039357"
"4201","FBgn0039358"
"4202","FBgn0039359"
"4203","FBgn0039360"
"4204","FBgn0039366"
"4205","FBgn0039367"
"4206","FBgn0039368"
"4207","FBgn0039369"
"4208","FBgn0039370"
"4209","FBgn0039371"
"4210","FBgn0039373"
"4211","FBgn0039379"
"4212","FBgn0039380"
"4213","FBgn0027865"
"4214","FBgn0039385"
"4215","FBgn0039387"
"4216","FBgn0051091"
"4217","FBgn0051089"
"4218","FBgn0250757"
"4219","FBgn0259146"
"4220","FBgn0001139"
"4221","FBgn0260946"
"4222","FBgn0039402"
"4223","FBgn0028833"
"4224","FBgn0039403"
"4225","FBgn0039404"
"4226","FBgn0039406"
"4227","FBgn0039407"
"4228","FBgn0039411"
"4229","FBgn0051323"
"4230","FBgn0039417"
"4231","FBgn0000064"
"4232","FBgn0039421"
"4233","FBgn0039425"
"4234","FBgn0042711"
"4235","FBgn0042710"
"4236","FBgn0039427"
"4237","FBgn0039429"
"4238","FBgn0039430"
"4239","FBgn0023179"
"4240","FBgn0039450"
"4241","FBgn0039451"
"4242","FBgn0027889"
"4243","FBgn0001197"
"4244","FBgn0026562"
"4245","FBgn0004903"
"4246","FBgn0039461"
"4247","FBgn0003267"
"4248","FBgn0039464"
"4249","FBgn0039466"
"4250","FBgn0051075"
"4251","FBgn0039486"
"4252","FBgn0039487"
"4253","FBgn0039489"
"4254","FBgn0039492"
"4255","FBgn0261995"
"4256","FBgn0261996"
"4257","FBgn0005696"
"4258","FBgn0039498"
"4259","FBgn0011289"
"4260","FBgn0010441"
"4261","FBgn0002441"
"4262","FBgn0039505"
"4263","FBgn0046247"
"4264","FBgn0015737"
"4265","FBgn0260487"
"4266","FBgn0039518"
"4267","FBgn0039519"
"4268","FBgn0039525"
"4269","FBgn0027492"
"4270","FBgn0039527"
"4271","FBgn0039528"
"4272","FBgn0039530"
"4273","FBgn0039531"
"4274","FBgn0039532"
"4275","FBgn0051058"
"4276","FBgn0027494"
"4277","FBgn0002772"
"4278","FBgn0039536"
"4279","FBgn0039537"
"4280","FBgn0086346"
"4281","FBgn0045862"
"4282","FBgn0039543"
"4283","FBgn0039544"
"4284","FBgn0039553"
"4285","FBgn0039555"
"4286","FBgn0039557"
"4287","FBgn0039558"
"4288","FBgn0003279"
"4289","FBgn0039559"
"4290","FBgn0039561"
"4291","FBgn0039562"
"4292","FBgn0051054"
"4293","FBgn0051131"
"4294","FBgn0039566"
"4295","FBgn0085391"
"4296","FBgn0085383"
"4297","FBgn0039576"
"4298","FBgn0261618"
"4299","FBgn0039580"
"4300","FBgn0039585"
"4301","FBgn0039588"
"4302","FBgn0000659"
"4303","FBgn0001215"
"4304","FBgn0039589"
"4305","FBgn0039591"
"4306","FBgn0039595"
"4307","FBgn0039600"
"4308","FBgn0015589"
"4309","FBgn0028373"
"4310","FBgn0039617"
"4311","FBgn0039620"
"4312","FBgn0041780"
"4313","FBgn0039625"
"4314","FBgn0027873"
"4315","FBgn0039626"
"4316","FBgn0003093"
"4317","FBgn0039627"
"4318","FBgn0039632"
"4319","FBgn0039634"
"4320","FBgn0039635"
"4321","FBgn0039637"
"4322","FBgn0028671"
"4323","FBgn0039639"
"4324","FBgn0039641"
"4325","FBgn0041588"
"4326","FBgn0041186"
"4327","FBgn0028692"
"4328","FBgn0039648"
"4329","FBgn0014427"
"4330","FBgn0039650"
"4331","FBgn0039651"
"4332","FBgn0029176"
"4333","FBgn0062442"
"4334","FBgn0039655"
"4335","FBgn0003525"
"4336","FBgn0015622"
"4337","FBgn0039664"
"4338","FBgn0040623"
"4339","FBgn0039667"
"4340","FBgn0039669"
"4341","FBgn0000492"
"4342","FBgn0086361"
"4343","FBgn0039673"
"4344","FBgn0039674"
"4345","FBgn0025457"
"4346","FBgn0039680"
"4347","FBgn0039681"
"4348","FBgn0024841"
"4349","FBgn0039687"
"4350","FBgn0027583"
"4351","FBgn0039689"
"4352","FBgn0039690"
"4353","FBgn0027518"
"4354","FBgn0039691"
"4355","FBgn0020235"
"4356","FBgn0260990"
"4357","FBgn0001297"
"4358","FBgn0039694"
"4359","FBgn0039697"
"4360","FBgn0039698"
"4361","FBgn0002924"
"4362","FBgn0039702"
"4363","FBgn0039704"
"4364","FBgn0039705"
"4365","FBgn0039713"
"4366","FBgn0039714"
